Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
Pd,AuCuNiPt,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2239170520.2312107,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)24.75 Pd1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2341208670.5202217,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)24.25 Pd3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2499934682.0809164,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)23.75 Pd5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2573628901.7340956,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)23.25 Pd7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,2783373988.439306,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)22.5 Pd10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3027131791.907506,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)21.25 Pd15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3367258959.5375686,None,Pa,F6a,10.1016/j.msea.2022.144271
Pd,(AuCuNiPt)20 Pd20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3673373410.404621,None,Pa,F6a,10.1016/j.msea.2022.144271
Pt,AuCuNiPd,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,872493573.264781,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)24.75 Pt1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,820308483.290488,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)24.25 Pt3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,894087403.598971,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)23.75 Pt5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,976863753.213367,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)23.25 Pt7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,955269922.879177,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)22.5 Pt10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,942673521.850899,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)21.25 Pt15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,921079691.516709,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)20 Pt20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,compressive yield stress,EXP,1e-3 strain rate,298.0,895886889.4601539,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,AuCuNiPd,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3531213074.2049384,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)24.75 Pt1,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3655966431.0954065,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)24.25 Pt3,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3541609187.279152,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)23.75 Pt5,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3619580035.3356824,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)23.25 Pt7,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3713145053.0035286,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)22.5 Pt10,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3697550883.3922224,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)21.25 Pt15,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3645570318.0211926,None,Pa,F6c,10.1016/j.msea.2022.144271
Pt,(AuCuNiPd)20 Pt20,FCC,AAM+H+WQ+RX+WQ,after arc melting samples were homogenized at 0.9 homologous temperature and water quenched then deformed by rotary swaging to 0.6 true strain then recrystallized at 0.9 homologous temperature and water quenched,hardness,EXP,None,298.0,3531213074.2049384,None,Pa,F6c,10.1016/j.msea.2022.144271
None,UHfNbTi,BCC,AAM,None,compressive yield stress,EXP,1e-3 strain rate,298.0,755000000.0,None,Pa,None,10.1016/j.matlet.2021.130822
None,UHfNbTi,BCC,AAM,None,minimum compressive ductility,EXP,1e-3 strain rate,298.0,60.0,None,%,None,10.1016/j.matlet.2021.130822
None,UHfNbTi,BCC,AAM,None,minimum ultimate compressive strength ,EXP,1e-3 strain rate,298.0,1502000000.0,None,Pa,None,10.1016/j.matlet.2021.130822
None,(TaNb)0.155 (TiUHf)0.23,BCC,VAM,None,superconducting transition temperature,EXP,None,None,3.2,None,K,None,10.1038/s41598-020-61666-z
None,(TaNb)0.155 (TiUHf)0.23,BCC,VAM,None,electrical resistivity,EXP,None,300.0,1.837e-06,None,Ohm m^2 / m,None,10.1038/s41598-020-61666-z
Hf,UMoNbTaHf,BCC,AAM,None,compressive yield stress,EXP,1e-3 strain rate,298.0,1147000000.0,None,Pa,P5,10.1016/j.jallcom.2020.158295
Hf,UMoNbTaHf,BCC,AAM,None,UCS,EXP,1e-3 strain rate,298.0,1505000000.0,None,Pa,P5,10.1016/j.jallcom.2020.158295
Hf,UMoNbTaHf,BCC,AAM,None,compressive ductility,EXP,1e-3 strain rate,298.0,7.7,None,%,P5,10.1016/j.jallcom.2020.158295
Ti,UMoNbTaTi,BCC+BCC,AAM,None,compressive yield stress,EXP,1e-3 strain rate,298.0,985000000.0,None,Pa,P5,10.1016/j.jallcom.2020.158295
Ti,UMoNbTaTi,BCC+BCC,AAM,None,UCS,EXP,1e-3 strain rate,298.0,1812000000.0,None,Pa,P5,10.1016/j.jallcom.2020.158295
Ti,UMoNbTaTi,BCC+BCC,AAM,None,compressive ductility,EXP,1e-3 strain rate,298.0,39.5,None,%,P5,10.1016/j.jallcom.2020.158295
Hf,UMoNbTaHf,BCC,AAM,None,hardness,EXP,None,298.0,5187903000.0,None,Pa,T3,10.1016/j.jallcom.2020.158295
None,UMoNbTaHf,BCC,AAM,None,nanohardness,EXP,None,298.0,8440000000.0,None,Pa,T3,10.1016/j.jallcom.2020.158295
None,UMoNbTaHf,BCC,AAM,None,reduced elastic modulus,EXP,None,298.0,171100000000.0,None,Pa,T3,10.1016/j.jallcom.2020.158295
None,UNbZr,BCC,VAM,None,hardness,EXP,None,298.0,2371479705.0,None,Pa,T5,10.3390/met12040699
None,UNb0.5Zr,BCC,VAM,None,hardness,EXP,None,298.0,2654038989.0,None,Pa,T5,10.3390/met12040699
None,UNbZr0.5,BCC,VAM,None,hardness,EXP,None,298.0,2129286032.9999998,None,Pa,T5,10.3390/met12040699
None,UNb0.5Zr0.5,BCC,VAM,None,hardness,EXP,None,298.0,2482485138.0,None,Pa,T5,10.3390/met12040699
None,UNb1.5Zr,BCC,VAM,None,hardness,EXP,None,298.0,2452210929.0,None,Pa,T5,10.3390/met12040699
None,UNbZr1.5,BCC,VAM,None,hardness,EXP,None,298.0,2401753914.0,None,Pa,T5,10.3390/met12040699
None,UNbZr,BCC,VAM,None,compressive yield stress,EXP,None,298.0,863000000.0,None,Pa,T5,10.3390/met12040699
None,UNb0.5Zr,BCC,VAM,None,compressive yield stress,EXP,None,298.0,883000000.0,None,Pa,T5,10.3390/met12040699
None,UNbZr0.5,BCC,VAM,None,compressive yield stress,EXP,None,298.0,748000000.0,None,Pa,T5,10.3390/met12040699
None,UNb0.5Zr0.5,BCC,VAM,None,compressive yield stress,EXP,None,298.0,793000000.0,None,Pa,T5,10.3390/met12040699
None,UNb1.5Zr,BCC,VAM,None,compressive yield stress,EXP,None,298.0,858000000.0,None,Pa,T5,10.3390/met12040699
None,UNbZr1.5,BCC,VAM,None,compressive yield stress,EXP,None,298.0,755000000.0,None,Pa,T5,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.2,BCC,VAM,None,hardness,EXP,None,298.0,2351296899.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.5,BCC,VAM,None,hardness,EXP,None,298.0,2220108660.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Ti,BCC+BCC,VAM,None,hardness,EXP,None,298.0,2159560242.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Mo0.2,BCC,VAM,None,hardness,EXP,None,298.0,2916415466.9999995,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Mo0.5,BCC,VAM,None,hardness,EXP,None,298.0,3077877914.9999995,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Mo,BCC+BCC,VAM,None,hardness,EXP,None,298.0,3703544900.9999995,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.2,BCC,VAM,None,compressive yield stress,EXP,None,298.0,760000000.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.5,BCC,VAM,None,compressive yield stress,EXP,None,298.0,881000000.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Ti,BCC+BCC,VAM,None,compressive yield stress,EXP,None,298.0,754000000.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Mo0.5,BCC,VAM,None,compressive yield stress,EXP,None,298.0,1452000000.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Mo,BCC+BCC,VAM,None,compressive yield stress,EXP,None,298.0,1669000000.0,None,Pa,T7,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.2Mo0.2,BCC,VAM,None,hardness,EXP,None,298.0,2997146690.9999995,None,Pa,T9,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.5Mo0.5,BCC+BCC,VAM,None,hardness,EXP,None,298.0,3531991049.9999995,None,Pa,T9,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.2Mo0.2,BCC,VAM,None,compressive yield stress,EXP,None,298.0,1157000000.0,None,Pa,T9,10.3390/met12040699
None,UNb0.5Zr0.5Ti0.5Mo0.5,BCC+BCC,VAM,None,compressive yield stress,EXP,None,298.0,1215000000.0,None,Pa,T9,10.3390/met12040699
None,MoNbTaU2,BCC+BCC+BCC,VAM,Mo-rich BCC, MoNbTa-rich BCC, and U-rich BCC,None,None,None,None,None,None,None,None,10.1080/00295450.2023.2236796
None,MoNbTiU2,BCC+BCC,VAM,MoNbTi-rich BCC and U-rich BCC,None,None,None,None,None,None,None,None,10.1080/00295450.2023.2236796
None,NbTiVU2,BCC+BCC,VAM,MoTiV-rich BCC and U-rich BCC,None,None,None,None,None,None,None,None,10.1080/00295450.2023.2236796
None,NbTaVU2,BCC+BCC,VAM,MoTaV-rich BCC and U-rich BCC,None,None,None,None,None,None,None,None,10.1080/00295450.2023.2236796
None,Cu40Zn24Ni24Ag8Hg4,FCC,BM,high purity Hg amalgamed with Ag and then ball milled with other powders for 12h (single phase after 6h); interesting based on antimicrobial properties,None,None,None,None,None,None,None,None,10.1016/j.nanoso.2024.101391
None,CoCrFeNi,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,hardness,EXP,None,298.0,1078770000.0,29421000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.1,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,hardness,EXP,None,298.0,1108191000.0,29421000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.2,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,hardness,EXP,None,298.0,1157226000.0,29421000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.3,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,hardness,EXP,None,298.0,1167033000.0,19614000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNi,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,youngs modulus,EXP,strain rate 1e-3/s,298.0,214000000000.0,11000000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.1,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,youngs modulus,EXP,strain rate 1e-3/s,298.0,217000000000.0,8000000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.2,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,youngs modulus,EXP,strain rate 1e-3/s,298.0,218000000000.0,10000000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.3,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,youngs modulus,EXP,strain rate 1e-3/s,298.0,217000000000.0,13000000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNi,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile yield stress,EXP,strain rate 1e-3/s,298.0,209000000.0,8000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.1,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile yield stress,EXP,strain rate 1e-3/s,298.0,213000000.0,9000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.2,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile yield stress,EXP,strain rate 1e-3/s,298.0,218000000.0,12000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.3,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile yield stress,EXP,strain rate 1e-3/s,298.0,223000000.0,3000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNi,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,UTS,EXP,strain rate 1e-3/s,298.0,590000000.0,16000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.1,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,UTS,EXP,strain rate 1e-3/s,298.0,592000000.0,20000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.2,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,UTS,EXP,strain rate 1e-3/s,298.0,596000000.0,13000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.3,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,UTS,EXP,strain rate 1e-3/s,298.0,617000000.0,17000000.0,Pa,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNi,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile ductility,EXP,strain rate 1e-3/s,298.0,60.0,3.2,%,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.1,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile ductility,EXP,strain rate 1e-3/s,298.0,60.2,2.5,%,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.2,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile ductility,EXP,strain rate 1e-3/s,298.0,62.8,2.1,%,T2,10.1016/j.intermet.2021.107167
None,CoCrFeNiGe0.3,FCC,VAM+H+WQ,homogenized at 1273K for 24h and water quenched,tensile ductility,EXP,strain rate 1e-3/s,298.0,63.2,4.5,%,T2,10.1016/j.intermet.2021.107167
None,SnBiIn,BCT+BiIn+Bi,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi,melting temperature,EXP,DTA heating rate of 10K/min,None,361.65,None,K,F6b,10.1007/s42243-024-01338-8
None,SnBiInSb0.1,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In1,melting temperature,EXP,DTA heating rate of 10K/min,None,365.45,None,K,F6b,10.1007/s42243-024-01338-8
None,SnBiInSb0.2,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In2,melting temperature,EXP,DTA heating rate of 10K/min,None,366.75,None,K,F6b,10.1007/s42243-024-01338-8
None,SnBiInSb0.3,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In3,melting temperature,EXP,DTA heating rate of 10K/min,None,370.95,None,K,F6b,10.1007/s42243-024-01338-8
None,SnBiInSb0.4,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In4,melting temperature,EXP,DTA heating rate of 10K/min,None,374.35,None,K,F6b,10.1007/s42243-024-01338-8
None,SnBiInSb0.5,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In5,melting temperature,EXP,DTA heating rate of 10K/min,None,380.45,None,K,F6b,10.1007/s42243-024-01338-8
None,SnBiIn,BCT+BiIn+Bi,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi,compressive yield stress,EXP,None,298.0,38800000.0,None,Pa,F8b,10.1007/s42243-024-01338-8
None,SnBiInSb0.1,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In1,compressive yield stress,EXP,None,298.0,48600000.0,None,Pa,F8b,10.1007/s42243-024-01338-8
None,SnBiInSb0.2,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In2,compressive yield stress,EXP,None,298.0,51600000.0,None,Pa,F8b,10.1007/s42243-024-01338-8
None,SnBiInSb0.3,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In3,compressive yield stress,EXP,None,298.0,67500000.0,None,Pa,F8b,10.1007/s42243-024-01338-8
None,SnBiInSb0.4,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In4,compressive yield stress,EXP,None,298.0,63100000.0,None,Pa,F8b,10.1007/s42243-024-01338-8
None,SnBiInSb0.5,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In5,compressive yield stress,EXP,None,298.0,55200000.0,None,Pa,F8b,10.1007/s42243-024-01338-8
None,SnBiIn,BCT+BiIn+Bi,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi,hardness,EXP,None,298.0,59528490.0,1961400.0,Pa,F8c,10.1007/s42243-024-01338-8
None,SnBiInSb0.1,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In1,hardness,EXP,None,298.0,66001110.00000001,1961400.0,Pa,F8c,10.1007/s42243-024-01338-8
None,SnBiInSb0.2,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In2,hardness,EXP,None,298.0,67668300.0,2451750.0,Pa,F8c,10.1007/s42243-024-01338-8
None,SnBiInSb0.3,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In3,hardness,EXP,None,298.0,75513900.0,1961400.0,Pa,F8c,10.1007/s42243-024-01338-8
None,SnBiInSb0.4,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In4,hardness,EXP,None,298.0,77867580.0,1471050.0,Pa,F8c,10.1007/s42243-024-01338-8
None,SnBiInSb0.5,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In5,hardness,EXP,None,298.0,85320900.0,2451750.0,Pa,F8c,10.1007/s42243-024-01338-8
None,SnBiIn,BCT+BiIn+Bi,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi,minimum compressive ductility,EXP,None,298.0,50.0,None,%,F8a,10.1007/s42243-024-01338-8
None,SnBiInSb0.1,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In1,minimum compressive ductility,EXP,None,298.0,50.0,None,%,F8a,10.1007/s42243-024-01338-8
None,SnBiInSb0.2,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In2,minimum compressive ductility,EXP,None,298.0,50.0,None,%,F8a,10.1007/s42243-024-01338-8
None,SnBiInSb0.3,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In3,minimum compressive ductility,EXP,None,298.0,50.0,None,%,F8a,10.1007/s42243-024-01338-8
None,SnBiInSb0.4,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In4,minimum compressive ductility,EXP,None,298.0,50.0,None,%,F8a,10.1007/s42243-024-01338-8
None,SnBiInSb0.5,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In5,minimum compressive ductility,EXP,None,298.0,50.0,None,%,F8a,10.1007/s42243-024-01338-8
None,SnBiIn,BCT+BiIn+Bi,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi,contact angle on copper,EXP,None,298.0,38.8,0.6,degree,F7a,10.1007/s42243-024-01338-8
None,SnBiInSb0.1,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In1,contact angle on copper,EXP,None,298.0,40.9,0.5,degree,F7a,10.1007/s42243-024-01338-8
None,SnBiInSb0.2,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In2,contact angle on copper,EXP,None,298.0,42.6,0.3,degree,F7a,10.1007/s42243-024-01338-8
None,SnBiInSb0.3,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In3,contact angle on copper,EXP,None,298.0,48.3,0.4,degree,F7a,10.1007/s42243-024-01338-8
None,SnBiInSb0.4,BCT+BiIn+Bi+SbIn,AC,induction melt in atmospheric conditions; Sn-rich BCT; BiIn is solid solution with Sn; Bi is pure Bi; SbIn is stoichiometric Sb1In4,contact angle on copper,EXP,None,298.0,57.0,0.5,degree,F7a,10.1007/s42243-024-01338-8
